student_id,grade,subject,score,study_hours_per_day,attendance_percentage,passed,grade_letter
STU0368,Grade_12,Science,68.3,1.6,99.4,True,B
STU0368,Grade_12,English,70.8,1.6,99.4,True,B
STU0368,Grade_12,History,88.6,1.6,99.4,True,A
STU0368,Grade_12,Computer_Science,80.0,1.6,99.4,True,A
STU0369,Grade_11,Math,70.5,4.1,74.2,True,B
STU0369,Grade_11,Science,71.3,4.1,74.2,True,B
STU0369,Grade_11,English,91.9,4.1,74.2,True,A
STU0369,Grade_11,History,81.4,4.1,74.2,True,A
STU0369,Grade_11,Computer_Science,73.0,4.1,74.2,True,B
STU0370,Grade_12,Math,90.8,6.3,85.3,True,A
STU0370,Grade_12,Science,86.7,6.3,85.3,True,A
STU0370,Grade_12,English,95.6,6.3,85.3,True,A
STU0370,Grade_12,History,97.3,6.3,85.3,True,A
STU0370,Grade_12,Computer_Science,91.1,6.3,85.3,True,A
STU0371,Grade_9,Math,75.5,6.6,87.1,True,B
STU0371,Grade_9,Science,77.8,6.6,87.1,True,B
STU0371,Grade_9,English,94.4,6.6,87.1,True,A
STU0371,Grade_9,History,97.6,6.6,87.1,True,A
STU0371,Grade_9,Computer_Science,86.2,6.6,87.1,True,A
STU0372,Grade_11,Math,80.8,7.7,70.9,True,A
STU0372,Grade_11,Science,86.0,7.7,70.9,True,A
STU0372,Grade_11,English,96.6,7.7,70.9,True,A
STU0372,Grade_11,History,100.0,7.7,70.9,True,A
STU0372,Grade_11,Computer_Science,91.2,7.7,70.9,True,A
STU0373,Grade_11,Math,54.9,3.8,72.7,True,C
STU0373,Grade_11,Science,68.9,3.8,72.7,True,B
STU0373,Grade_11,English,63.4,3.8,72.7,True,C
STU0373,Grade_11,History,81.6,3.8,72.7,True,A
STU0373,Grade_11,Computer_Science,66.9,3.8,72.7,True,B
STU0374,Grade_10,Math,71.5,3.8,89.6,True,B
STU0374,Grade_10,Science,66.1,3.8,89.6,True,B
STU0374,Grade_10,English,72.8,3.8,89.6,True,B
STU0374,Grade_10,History,76.7,3.8,89.6,True,B
STU0374,Grade_10,Computer_Science,75.9,3.8,89.6,True,B
STU0375,Grade_12,Math,69.4,3.8,88.7,True,B
STU0375,Grade_12,Science,82.4,3.8,88.7,True,A
STU0375,Grade_12,English,86.8,3.8,88.7,True,A
STU0375,Grade_12,History,86.8,3.8,88.7,True,A
STU0375,Grade_12,Computer_Science,88.3,3.8,88.7,True,A
STU0376,Grade_12,Math,74.7,5.6,94.7,True,B
STU0376,Grade_12,Science,92.9,5.6,94.7,True,A
STU0376,Grade_12,English,91.9,5.6,94.7,True,A
STU0376,Grade_12,History,97.0,5.6,94.7,True,A
STU0376,Grade_12,Computer_Science,93.7,5.6,94.7,True,A
STU0377,Grade_9,Math,66.0,5.9,74.6,True,B
STU0377,Grade_9,Science,67.4,5.9,74.6,True,B
STU0377,Grade_9,English,85.8,5.9,74.6,True,A
STU0377,Grade_9,History,86.3,5.9,74.6,True,A
STU0377,Grade_9,Computer_Science,73.9,5.9,74.6,True,B
STU0378,Grade_9,Math,52.2,2.6,94.1,True,C
STU0378,Grade_9,Science,,2.6,94.1,True,C
STU0378,Grade_9,English,67.2,2.6,94.1,True,B
STU0378,Grade_9,History,74.7,2.6,94.1,True,B
STU0378,Grade_9,Computer_Science,61.8,2.6,94.1,True,C
STU0379,Grade_10,Math,83.8,5.0,60.4,True,A
STU0379,Grade_10,Science,75.1,5.0,60.4,True,B
STU0379,Grade_10,English,96.2,5.0,60.4,True,A
STU0379,Grade_10,History,87.3,5.0,60.4,True,A
STU0379,Grade_10,Computer_Science,,5.0,60.4,True,A
STU0380,Grade_11,Math,83.2,6.5,95.6,True,A
STU0380,Grade_11,Science,76.8,6.5,95.6,True,B
STU0380,Grade_11,English,97.2,6.5,95.6,True,A
STU0380,Grade_11,History,87.2,6.5,95.6,True,A
STU0380,Grade_11,Computer_Science,78.6,6.5,95.6,True,B
STU0381,Grade_10,Math,59.1,4.2,79.3,True,C
STU0381,Grade_10,Science,67.8,4.2,79.3,True,B
STU0381,Grade_10,English,79.6,4.2,79.3,True,B
STU0381,Grade_10,History,80.9,4.2,79.3,True,A
STU0381,Grade_10,Computer_Science,78.3,4.2,79.3,True,B
STU0382,Grade_12,Math,67.7,1.4,90.4,True,B
STU0382,Grade_12,Science,72.5,1.4,90.4,True,B
STU0382,Grade_12,English,79.4,1.4,90.4,True,B
STU0382,Grade_12,History,78.6,1.4,90.4,True,B
STU0382,Grade_12,Computer_Science,78.7,1.4,90.4,True,B
STU0383,Grade_10,Math,57.6,1.2,82.9,True,C
STU0383,Grade_10,Science,66.4,1.2,82.9,True,B
STU0383,Grade_10,English,65.8,1.2,82.9,True,B
STU0383,Grade_10,History,64.8,1.2,82.9,True,C
STU0383,Grade_10,Computer_Science,66.0,1.2,82.9,True,B
STU0384,Grade_11,Math,57.4,3.2,66.5,True,C
STU0384,Grade_11,Science,62.9,3.2,66.5,True,C
STU0384,Grade_11,English,66.0,3.2,66.5,True,B
STU0384,Grade_11,History,82.0,3.2,66.5,True,A
STU0384,Grade_11,Computer_Science,72.3,3.2,66.5,True,B
STU0385,Grade_9,Math,63.6,4.5,63.0,True,C
STU0385,Grade_9,Science,78.1,4.5,63.0,True,B
STU0385,Grade_9,English,73.2,4.5,63.0,True,B
STU0385,Grade_9,History,84.2,4.5,63.0,True,A
STU0385,Grade_9,Computer_Science,74.8,4.5,63.0,True,B
STU0386,Grade_12,Math,77.4,4.1,77.2,True,B
STU0386,Grade_12,Science,85.8,4.1,77.2,True,A
STU0386,Grade_12,English,91.0,4.1,77.2,True,A
STU0386,Grade_12,History,99.2,4.1,77.2,True,A
STU0386,Grade_12,Computer_Science,84.1,4.1,77.2,True,A
STU0387,Grade_9,Math,55.4,3.4,63.6,True,C
STU0387,Grade_9,Science,64.3,3.4,63.6,True,C
STU0387,Grade_9,English,71.3,3.4,63.6,True,B
STU0387,Grade_9,History,68.7,3.4,63.6,True,B
STU0387,Grade_9,Computer_Science,56.7,3.4,63.6,True,C
STU0388,Grade_12,Math,67.8,2.4,82.2,True,B
STU0388,Grade_12,Science,69.9,2.4,82.2,True,B
STU0388,Grade_12,English,69.6,2.4,82.2,True,B
STU0388,Grade_12,History,71.9,2.4,82.2,True,B
STU0388,Grade_12,Computer_Science,72.6,2.4,82.2,True,B
STU0389,Grade_11,Math,59.5,3.7,92.7,True,C
STU0389,Grade_11,Science,71.0,3.7,92.7,True,B
STU0389,Grade_11,English,72.8,3.7,92.7,True,B
STU0389,Grade_11,History,87.4,3.7,92.7,True,A
STU0389,Grade_11,Computer_Science,77.0,3.7,92.7,True,B
STU0390,Grade_10,Math,83.6,4.0,97.7,True,A
STU0390,Grade_10,Science,86.4,4.0,97.7,True,A
STU0390,Grade_10,English,91.3,4.0,97.7,True,A
STU0390,Grade_10,History,95.6,4.0,97.7,True,A
STU0390,Grade_10,Computer_Science,91.1,4.0,97.7,True,A
STU0391,Grade_12,Math,62.7,3.3,77.5,True,C
STU0391,Grade_12,Science,75.7,3.3,77.5,True,B
STU0391,Grade_12,English,74.8,3.3,77.5,True,B
STU0391,Grade_12,History,84.4,3.3,77.5,True,A
STU0391,Grade_12,Computer_Science,71.6,3.3,77.5,True,B
STU0392,Grade_10,Math,53.0,1.8,88.0,True,C
STU0392,Grade_10,Science,56.4,1.8,88.0,True,C
STU0392,Grade_10,English,71.1,1.8,88.0,True,B
STU0392,Grade_10,History,61.7,1.8,88.0,True,C
STU0392,Grade_10,Computer_Science,61.4,1.8,88.0,True,C
STU0393,Grade_10,Math,75.5,4.0,91.5,True,B
STU0393,Grade_10,Science,85.3,4.0,91.5,True,A
STU0393,Grade_10,English,91.7,4.0,91.5,True,A
STU0393,Grade_10,History,86.9,4.0,91.5,True,A
STU0393,Grade_10,Computer_Science,91.0,4.0,91.5,True,A
STU0394,Grade_9,Math,80.6,7.9,73.6,True,A
STU0394,Grade_9,Science,89.0,7.9,73.6,True,A
STU0394,Grade_9,English,,7.9,73.6,True,A
STU0394,Grade_9,History,100.0,7.9,73.6,True,A
STU0394,Grade_9,Computer_Science,84.1,7.9,73.6,True,A
STU0395,Grade_9,Math,69.9,4.7,71.4,True,B
STU0395,Grade_9,Science,79.7,4.7,71.4,True,B
STU0395,Grade_9,English,77.3,4.7,71.4,True,B
STU0395,Grade_9,History,85.8,4.7,71.4,True,A
STU0395,Grade_9,Computer_Science,82.3,4.7,71.4,True,A
STU0396,Grade_9,Math,72.1,6.0,62.8,True,B
STU0396,Grade_9,Science,81.2,6.0,62.8,True,A
STU0396,Grade_9,English,80.1,6.0,62.8,True,A
STU0396,Grade_9,History,85.6,6.0,62.8,True,A
STU0396,Grade_9,Computer_Science,74.1,6.0,62.8,True,B
STU0397,Grade_9,Math,71.6,4.9,92.2,True,B
STU0397,Grade_9,Science,72.7,4.9,92.2,True,B
STU0397,Grade_9,English,75.0,4.9,92.2,True,B
STU0397,Grade_9,History,80.8,4.9,92.2,True,A
STU0397,Grade_9,Computer_Science,75.4,4.9,92.2,True,B
STU0398,Grade_9,Math,52.0,2.4,75.3,True,C
STU0398,Grade_9,Science,57.9,2.4,75.3,True,C
STU0398,Grade_9,English,62.2,2.4,75.3,True,C
STU0398,Grade_9,History,57.2,2.4,75.3,True,C
STU0398,Grade_9,Computer_Science,64.2,2.4,75.3,True,C
STU0399,Grade_11,Math,75.2,6.3,61.1,True,B
STU0399,Grade_11,Science,64.6,6.3,61.1,True,C
STU0399,Grade_11,English,83.1,6.3,61.1,True,A
STU0399,Grade_11,History,86.3,6.3,61.1,True,A
STU0399,Grade_11,Computer_Science,82.2,6.3,61.1,True,A
STU0400,Grade_10,Math,53.8,2.3,74.5,True,C
STU0400,Grade_10,Science,54.2,2.3,74.5,True,C
STU0400,Grade_10,English,55.7,2.3,74.5,True,C
STU0400,Grade_10,History,56.6,2.3,74.5,True,C
STU0400,Grade_10,Computer_Science,61.6,2.3,74.5,True,C
STU0401,Grade_10,Math,72.6,4.0,76.6,True,B
STU0401,Grade_10,Science,76.8,4.0,76.6,True,B
STU0401,Grade_10,English,85.4,4.0,76.6,True,A
STU0401,Grade_10,History,92.0,4.0,76.6,True,A
STU0401,Grade_10,Computer_Science,83.6,4.0,76.6,True,A
STU0402,Grade_11,Math,65.1,3.6,67.4,True,B
STU0402,Grade_11,Science,64.2,3.6,67.4,True,C
STU0402,Grade_11,English,76.1,3.6,67.4,True,B
STU0402,Grade_11,History,78.4,3.6,67.4,True,B
STU0402,Grade_11,Computer_Science,80.4,3.6,67.4,True,A
STU0403,Grade_9,Math,52.0,2.5,73.3,True,C
STU0403,Grade_9,Science,56.8,2.5,73.3,True,C
STU0403,Grade_9,English,65.2,2.5,73.3,True,B
STU0403,Grade_9,History,71.4,2.5,73.3,True,B
STU0403,Grade_9,Computer_Science,62.2,2.5,73.3,True,C
STU0404,Grade_10,Math,66.2,4.3,61.9,True,B
STU0404,Grade_10,Science,81.6,4.3,61.9,True,A
STU0404,Grade_10,English,80.5,4.3,61.9,True,A
STU0404,Grade_10,History,82.3,4.3,61.9,True,A
STU0404,Grade_10,Computer_Science,73.7,4.3,61.9,True,B
STU0405,Grade_11,Math,59.0,1.2,81.9,True,C
STU0405,Grade_11,Science,55.7,1.2,81.9,True,C
STU0405,Grade_11,English,56.6,1.2,81.9,True,C
STU0405,Grade_11,History,66.6,1.2,81.9,True,B
STU0405,Grade_11,Computer_Science,68.1,1.2,81.9,True,B
STU0406,Grade_9,Math,76.2,8.0,95.2,True,B
STU0406,Grade_9,Science,81.5,8.0,95.2,True,A
STU0406,Grade_9,English,100.0,8.0,95.2,True,A
STU0406,Grade_9,History,95.7,8.0,95.2,True,A
STU0406,Grade_9,Computer_Science,90.0,8.0,95.2,True,A
STU0407,Grade_10,Math,63.9,3.0,86.4,True,C
STU0407,Grade_10,Science,63.7,3.0,86.4,True,C
STU0407,Grade_10,English,65.8,3.0,86.4,True,B
STU0407,Grade_10,History,75.4,3.0,86.4,True,B
STU0407,Grade_10,Computer_Science,70.8,3.0,86.4,True,B
STU0408,Grade_10,Math,77.3,7.2,79.9,True,B
STU0408,Grade_10,Science,91.4,7.2,79.9,True,A
STU0408,Grade_10,English,92.2,7.2,79.9,True,A
STU0408,Grade_10,History,100.0,7.2,79.9,True,A
STU0408,Grade_10,Computer_Science,100.0,7.2,79.9,True,A
STU0409,Grade_10,Math,52.2,2.8,81.4,True,C
STU0409,Grade_10,Science,57.8,2.8,81.4,True,C
STU0409,Grade_10,English,60.1,2.8,81.4,True,C
STU0409,Grade_10,History,71.2,2.8,81.4,True,B
STU0409,Grade_10,Computer_Science,64.9,2.8,81.4,True,C
STU0410,Grade_9,Math,67.5,2.9,60.8,True,B
STU0410,Grade_9,Science,73.1,2.9,60.8,True,B
STU0410,Grade_9,English,79.8,2.9,60.8,True,B
STU0410,Grade_9,History,88.7,2.9,60.8,True,A
STU0410,Grade_9,Computer_Science,74.4,2.9,60.8,True,B
STU0411,Grade_9,Math,79.5,5.5,74.0,True,B
STU0411,Grade_9,Science,80.1,5.5,74.0,True,A
STU0411,Grade_9,English,84.9,5.5,74.0,True,A
STU0411,Grade_9,History,85.4,5.5,74.0,True,A
STU0411,Grade_9,Computer_Science,79.5,5.5,74.0,True,B
STU0412,Grade_11,Math,47.5,1.5,68.6,True,D
STU0412,Grade_11,Science,50.5,1.5,68.6,True,C
STU0412,Grade_11,English,57.0,1.5,68.6,True,C
STU0412,Grade_11,History,58.4,1.5,68.6,True,C
STU0412,Grade_11,Computer_Science,62.0,1.5,68.6,True,C
STU0413,Grade_10,Math,76.6,7.8,71.3,True,B
STU0413,Grade_10,Science,75.5,7.8,71.3,True,B
STU0413,Grade_10,English,84.6,7.8,71.3,True,A
STU0413,Grade_10,History,88.6,7.8,71.3,True,A
STU0413,Grade_10,Computer_Science,93.4,7.8,71.3,True,A
STU0414,Grade_12,Math,86.9,6.5,69.2,True,A
STU0414,Grade_12,Science,87.7,6.5,69.2,True,A
STU0414,Grade_12,English,89.8,6.5,69.2,True,A
STU0414,Grade_12,History,97.8,6.5,69.2,True,A
STU0414,Grade_12,Computer_Science,91.9,6.5,69.2,True,A
STU0415,Grade_10,Math,71.4,3.2,65.8,True,B
STU0415,Grade_10,Science,64.5,3.2,65.8,True,C
STU0415,Grade_10,English,76.2,3.2,65.8,True,B
STU0415,Grade_10,History,84.2,3.2,65.8,True,A
STU0415,Grade_10,Computer_Science,75.5,3.2,65.8,True,B
STU0416,Grade_10,Math,78.2,3.5,87.4,True,B
STU0416,Grade_10,Science,81.4,3.5,87.4,True,A
STU0416,Grade_10,English,86.7,3.5,87.4,True,A
STU0416,Grade_10,History,93.6,3.5,87.4,True,A
STU0416,Grade_10,Computer_Science,81.2,3.5,87.4,True,A
STU0417,Grade_12,Math,51.5,1.4,85.1,True,C
STU0417,Grade_12,Science,60.4,1.4,85.1,True,C
STU0417,Grade_12,English,64.9,1.4,85.1,True,C
STU0417,Grade_12,History,61.0,1.4,85.1,True,C
STU0417,Grade_12,Computer_Science,58.8,1.4,85.1,True,C
STU0418,Grade_9,Math,57.8,1.1,87.5,True,C
STU0418,Grade_9,Science,65.5,1.1,87.5,True,B
STU0418,Grade_9,English,69.0,1.1,87.5,True,B
STU0418,Grade_9,History,79.4,1.1,87.5,True,B
STU0418,Grade_9,Computer_Science,74.3,1.1,87.5,True,B
STU0419,Grade_12,Math,60.5,4.3,60.2,True,C
STU0419,Grade_12,Science,60.4,4.3,60.2,True,C
STU0419,Grade_12,English,74.1,4.3,60.2,True,B
STU0419,Grade_12,History,68.4,4.3,60.2,True,B
STU0419,Grade_12,Computer_Science,68.1,4.3,60.2,True,B
STU0420,Grade_11,Math,71.5,5.1,94.0,True,B
STU0420,Grade_11,Science,80.9,5.1,94.0,True,A
STU0420,Grade_11,English,90.6,5.1,94.0,True,A
STU0420,Grade_11,History,93.0,5.1,94.0,True,A
STU0420,Grade_11,Computer_Science,82.1,5.1,94.0,True,A
STU0421,Grade_11,Math,58.6,2.3,66.9,True,C
STU0421,Grade_11,Science,68.1,2.3,66.9,True,B
STU0421,Grade_11,English,73.8,2.3,66.9,True,B
STU0421,Grade_11,History,78.2,2.3,66.9,True,B
STU0421,Grade_11,Computer_Science,72.1,2.3,66.9,True,B
STU0422,Grade_12,Math,71.6,1.6,90.3,True,B
STU0422,Grade_12,Science,62.6,1.6,90.3,True,C
STU0422,Grade_12,English,73.5,1.6,90.3,True,B
STU0422,Grade_12,History,80.1,1.6,90.3,True,A
STU0422,Grade_12,Computer_Science,66.2,1.6,90.3,True,B
STU0423,Grade_10,Math,65.1,2.9,66.1,True,B
STU0423,Grade_10,Science,69.3,2.9,66.1,True,B
STU0423,Grade_10,English,70.9,2.9,66.1,True,B
STU0423,Grade_10,History,82.4,2.9,66.1,True,A
STU0423,Grade_10,Computer_Science,67.1,2.9,66.1,True,B
STU0424,Grade_9,Math,78.2,8.0,85.2,True,B
STU0424,Grade_9,Science,91.0,8.0,85.2,True,A
STU0424,Grade_9,English,99.3,8.0,85.2,True,A
STU0424,Grade_9,History,99.0,8.0,85.2,True,A
STU0424,Grade_9,Computer_Science,93.4,8.0,85.2,True,A
STU0425,Grade_12,Math,71.9,6.1,64.8,True,B
STU0425,Grade_12,Science,73.2,6.1,64.8,True,B
STU0425,Grade_12,English,76.2,6.1,64.8,True,B
STU0425,Grade_12,History,81.0,6.1,64.8,True,A
STU0425,Grade_12,Computer_Science,80.0,6.1,64.8,True,A
STU0426,Grade_9,Math,72.0,7.2,90.8,True,B
STU0426,Grade_9,Science,80.1,7.2,90.8,True,A
STU0426,Grade_9,English,94.1,7.2,90.8,True,A
STU0426,Grade_9,History,92.9,7.2,90.8,True,A
STU0426,Grade_9,Computer_Science,83.7,7.2,90.8,True,A
STU0427,Grade_11,Math,57.4,1.6,62.7,True,C
STU0427,Grade_11,Science,61.6,1.6,62.7,True,C
STU0427,Grade_11,English,78.6,1.6,62.7,True,B
STU0427,Grade_11,History,,1.6,62.7,True,B
STU0427,Grade_11,Computer_Science,63.5,1.6,62.7,True,C
STU0428,Grade_11,Math,86.0,6.7,84.1,True,A
STU0428,Grade_11,Science,83.4,6.7,84.1,True,A
STU0428,Grade_11,English,96.4,6.7,84.1,True,A
STU0428,Grade_11,History,,6.7,84.1,True,A
STU0428,Grade_11,Computer_Science,100.0,6.7,84.1,True,A
STU0429,Grade_11,Math,64.4,3.4,72.7,True,C
STU0429,Grade_11,Science,72.9,3.4,72.7,True,B
STU0429,Grade_11,English,69.3,3.4,72.7,True,B
STU0429,Grade_11,History,77.2,3.4,72.7,True,B
STU0429,Grade_11,Computer_Science,65.5,3.4,72.7,True,B
STU0430,Grade_9,Math,96.2,7.2,89.9,True,A
STU0430,Grade_9,Science,100.0,7.2,89.9,True,A
STU0430,Grade_9,English,100.0,7.2,89.9,True,A
STU0430,Grade_9,History,100.0,7.2,89.9,True,A
STU0430,Grade_9,Computer_Science,95.0,7.2,89.9,True,A
STU0431,Grade_10,Math,61.6,4.3,95.6,True,C
STU0431,Grade_10,Science,79.2,4.3,95.6,True,B
STU0431,Grade_10,English,81.7,4.3,95.6,True,A
STU0431,Grade_10,History,85.8,4.3,95.6,True,A
STU0431,Grade_10,Computer_Science,74.1,4.3,95.6,True,B
STU0432,Grade_12,Math,47.6,1.5,73.1,True,D
STU0432,Grade_12,Science,46.8,1.5,73.1,True,D
STU0432,Grade_12,English,54.8,1.5,73.1,True,C
STU0432,Grade_12,History,63.4,1.5,73.1,True,C
STU0432,Grade_12,Computer_Science,53.9,1.5,73.1,True,C
STU0433,Grade_9,Math,81.6,6.2,66.5,True,A
STU0433,Grade_9,Science,89.1,6.2,66.5,True,A
STU0433,Grade_9,English,88.8,6.2,66.5,True,A
STU0433,Grade_9,History,92.5,6.2,66.5,True,A
STU0433,Grade_9,Computer_Science,92.0,6.2,66.5,True,A
STU0434,Grade_11,Math,58.9,3.8,71.1,True,C
STU0434,Grade_11,Science,59.0,3.8,71.1,True,C
STU0434,Grade_11,English,67.5,3.8,71.1,True,B
STU0434,Grade_11,History,84.2,3.8,71.1,True,A
STU0434,Grade_11,Computer_Science,66.5,3.8,71.1,True,B
STU0435,Grade_11,Math,65.7,5.8,68.7,True,B
STU0435,Grade_11,Science,73.4,5.8,68.7,True,B
STU0435,Grade_11,English,74.1,5.8,68.7,True,B
STU0435,Grade_11,History,74.3,5.8,68.7,True,B
STU0435,Grade_11,Computer_Science,70.5,5.8,68.7,True,B
STU0436,Grade_9,Math,84.5,6.3,78.4,True,A
STU0436,Grade_9,Science,90.5,6.3,78.4,True,A
STU0436,Grade_9,English,91.7,6.3,78.4,True,A
STU0436,Grade_9,History,94.0,6.3,78.4,True,A
STU0436,Grade_9,Computer_Science,83.5,6.3,78.4,True,A
STU0437,Grade_10,Math,87.1,7.9,77.4,True,A
STU0437,Grade_10,Science,87.5,7.9,77.4,True,A
STU0437,Grade_10,English,90.6,7.9,77.4,True,A
STU0437,Grade_10,History,100.0,7.9,77.4,True,A
STU0437,Grade_10,Computer_Science,99.2,7.9,77.4,True,A
STU0438,Grade_12,Math,82.4,5.3,86.9,True,A
STU0438,Grade_12,Science,78.5,5.3,86.9,True,B
STU0438,Grade_12,English,99.0,5.3,86.9,True,A
STU0438,Grade_12,History,98.0,5.3,86.9,True,A
STU0438,Grade_12,Computer_Science,84.9,5.3,86.9,True,A
STU0439,Grade_9,Math,63.8,1.7,66.7,True,C
STU0439,Grade_9,Science,68.9,1.7,66.7,True,B
STU0439,Grade_9,English,74.8,1.7,66.7,True,B
STU0439,Grade_9,History,75.3,1.7,66.7,True,B
STU0439,Grade_9,Computer_Science,74.5,1.7,66.7,True,B
STU0440,Grade_9,Math,54.1,2.8,76.7,True,C
STU0440,Grade_9,Science,59.0,2.8,76.7,True,C
STU0440,Grade_9,English,72.8,2.8,76.7,True,B
STU0440,Grade_9,History,75.9,2.8,76.7,True,B
STU0440,Grade_9,Computer_Science,58.9,2.8,76.7,True,C
STU0441,Grade_9,Math,70.1,7.7,63.7,True,B
STU0441,Grade_9,Science,79.9,7.7,63.7,True,B
STU0441,Grade_9,English,90.4,7.7,63.7,True,A
STU0441,Grade_9,History,90.2,7.7,63.7,True,A
STU0441,Grade_9,Computer_Science,81.0,7.7,63.7,True,A
STU0442,Grade_9,Math,84.5,6.6,67.0,True,A
STU0442,Grade_9,Science,84.7,6.6,67.0,True,A
STU0442,Grade_9,English,83.4,6.6,67.0,True,A
STU0442,Grade_9,History,88.8,6.6,67.0,True,A
STU0442,Grade_9,Computer_Science,87.1,6.6,67.0,True,A
STU0443,Grade_11,Math,48.1,1.3,78.2,True,D
STU0443,Grade_11,Science,49.2,1.3,78.2,True,D
STU0443,Grade_11,English,64.4,1.3,78.2,True,C
STU0443,Grade_11,History,66.4,1.3,78.2,True,B
STU0443,Grade_11,Computer_Science,58.9,1.3,78.2,True,C
STU0444,Grade_10,Math,83.6,6.2,91.8,True,A
STU0444,Grade_10,Science,89.9,6.2,91.8,True,A
STU0444,Grade_10,English,93.5,6.2,91.8,True,A
STU0444,Grade_10,History,100.0,6.2,91.8,True,A
STU0444,Grade_10,Computer_Science,94.4,6.2,91.8,True,A
STU0445,Grade_10,Math,65.4,1.4,77.7,True,B
STU0445,Grade_10,Science,64.1,1.4,77.7,True,C
STU0445,Grade_10,English,76.9,1.4,77.7,True,B
STU0445,Grade_10,History,78.0,1.4,77.7,True,B
STU0445,Grade_10,Computer_Science,77.8,1.4,77.7,True,B
STU0446,Grade_11,Math,69.0,2.7,77.4,True,B
STU0446,Grade_11,Science,72.8,2.7,77.4,True,B
STU0446,Grade_11,English,81.9,2.7,77.4,True,A
STU0446,Grade_11,History,73.8,2.7,77.4,True,B
STU0446,Grade_11,Computer_Science,75.6,2.7,77.4,True,B
STU0447,Grade_12,Math,64.7,4.2,60.0,True,C
STU0447,Grade_12,Science,64.8,4.2,60.0,True,C
STU0447,Grade_12,English,62.4,4.2,60.0,True,C
STU0447,Grade_12,History,62.4,4.2,60.0,True,C
STU0447,Grade_12,Computer_Science,60.0,4.2,60.0,True,C
STU0448,Grade_9,Math,61.4,2.2,79.2,True,C
STU0448,Grade_9,Science,73.2,2.2,79.2,True,B
STU0448,Grade_9,English,83.3,2.2,79.2,True,A
STU0448,Grade_9,History,85.0,2.2,79.2,True,A
STU0448,Grade_9,Computer_Science,78.5,2.2,79.2,True,B
STU0449,Grade_9,Math,74.7,7.6,86.8,True,B
STU0449,Grade_9,Science,94.0,7.6,86.8,True,A
STU0449,Grade_9,English,100.0,7.6,86.8,True,A
STU0449,Grade_9,History,95.4,7.6,86.8,True,A
STU0449,Grade_9,Computer_Science,92.5,7.6,86.8,True,A
STU0450,Grade_11,Math,65.6,5.1,64.1,True,B
STU0450,Grade_11,Science,81.0,5.1,64.1,True,A
STU0450,Grade_11,English,89.3,5.1,64.1,True,A
STU0450,Grade_11,History,83.5,5.1,64.1,True,A
STU0450,Grade_11,Computer_Science,74.8,5.1,64.1,True,B
STU0451,Grade_12,Math,56.4,3.9,85.6,True,C
STU0451,Grade_12,Science,60.9,3.9,85.6,True,C
STU0451,Grade_12,English,68.3,3.9,85.6,True,B
STU0451,Grade_12,History,69.1,3.9,85.6,True,B
STU0451,Grade_12,Computer_Science,68.0,3.9,85.6,True,B
STU0452,Grade_9,Math,58.9,2.7,79.9,True,C
STU0452,Grade_9,Science,64.5,2.7,79.9,True,C
STU0452,Grade_9,English,71.4,2.7,79.9,True,B
STU0452,Grade_9,History,81.3,2.7,79.9,True,A
STU0452,Grade_9,Computer_Science,66.5,2.7,79.9,True,B
STU0453,Grade_10,Math,86.1,5.1,86.7,True,A
STU0453,Grade_10,Science,90.0,5.1,86.7,True,A
STU0453,Grade_10,English,94.9,5.1,86.7,True,A
STU0453,Grade_10,History,100.0,5.1,86.7,True,A
STU0453,Grade_10,Computer_Science,89.4,5.1,86.7,True,A
STU0454,Grade_9,Math,86.0,7.9,97.8,True,A
STU0454,Grade_9,Science,100.0,7.9,97.8,True,A
STU0454,Grade_9,English,100.0,7.9,97.8,True,A
STU0454,Grade_9,History,100.0,7.9,97.8,True,A
STU0454,Grade_9,Computer_Science,100.0,7.9,97.8,True,A
STU0455,Grade_10,Math,52.7,1.8,61.0,True,C
STU0455,Grade_10,Science,61.0,1.8,61.0,True,C
STU0455,Grade_10,English,66.3,1.8,61.0,True,B
STU0455,Grade_10,History,69.9,1.8,61.0,True,B
STU0455,Grade_10,Computer_Science,60.4,1.8,61.0,True,C
STU0456,Grade_9,Math,58.4,4.2,62.9,True,C
STU0456,Grade_9,Science,,4.2,62.9,True,B
STU0456,Grade_9,English,65.9,4.2,62.9,True,B
STU0456,Grade_9,History,79.6,4.2,62.9,True,B
STU0456,Grade_9,Computer_Science,77.3,4.2,62.9,True,B
STU0457,Grade_12,Math,74.0,5.9,80.0,True,B
STU0457,Grade_12,Science,82.9,5.9,80.0,True,A
STU0457,Grade_12,English,95.3,5.9,80.0,True,A
STU0457,Grade_12,History,99.7,5.9,80.0,True,A
STU0457,Grade_12,Computer_Science,80.9,5.9,80.0,True,A
STU0458,Grade_9,Math,67.8,2.9,89.2,True,B
STU0458,Grade_9,Science,68.2,2.9,89.2,True,B
STU0458,Grade_9,English,,2.9,89.2,True,B
STU0458,Grade_9,History,76.1,2.9,89.2,True,B
STU0458,Grade_9,Computer_Science,72.3,2.9,89.2,True,B
STU0459,Grade_12,Math,71.2,3.0,76.0,True,B
STU0459,Grade_12,Science,72.0,3.0,76.0,True,B
STU0459,Grade_12,English,77.3,3.0,76.0,True,B
STU0459,Grade_12,History,82.4,3.0,76.0,True,A
STU0459,Grade_12,Computer_Science,70.8,3.0,76.0,True,B
